player_name,equipe,positions,age,player_id,player_country_code,UMAP_1,UMAP_2,UMAP_3
Saidou Sow,Strasbourg,DF,22.0,f6b94e8d,GUI,10.940134,2.9755633,5.8273854
Théo Sainte-Luce,Montpellier,DF,25.0,93c942fb,FRA,9.656801,0.5748827,6.647998
Rémy Cabella,Lille,"FW,MF",34.0,148e136f,FRA,6.603304,1.9061652,6.9308634
Paul Joly,Auxerre,DF,24.0,5b4bc323,FRA,8.8152075,2.243166,7.5144286
Oussama Targhalline,Le Havre,MF,22.0,abd56820,MAR,9.49639,1.5885781,5.593729
Edon Zhegrova,Lille,"FW,MF",25.0,34a88e3e,KVX,7.2644286,1.3101044,5.8837304
Yanis Zouaoui,Le Havre,"DF,FW",30.0,ec724366,ALG,8.006959,2.0358322,6.0350027
Abdukodir Khusanov,Lens,DF,20.0,d17ce930,UZB,10.202345,2.6329126,5.7738395
Anthony Rouault,Rennes,DF,23.0,9b545925,FRA,10.9403105,3.409464,6.413562
Ado Onaiwu,Auxerre,"MF,FW",28.0,ff4df82e,JPN,7.2880645,-0.90065,6.666565
Junior Mwanga,Le Havre,MF,21.0,ee158be5,FRA,9.240208,1.5412449,5.997849
Thiago Almada,Lyon,"MF,FW",23.0,27f33438,ARG,7.58098,1.6626846,6.1797194
Sael Kumbedi,Lyon,DF,19.0,c385bf49,FRA,9.47416,1.1521459,6.6629233
Marcus Coco,Nantes,DF,28.0,3010aefb,FRA,9.359832,2.2483644,6.5397296
Abakar Sylla,Strasbourg,DF,21.0,29c91632,CIV,10.105464,3.8336062,5.4383864
Yael Mouanga,Montpellier,DF,19.0,153e48e0,FRA,11.314154,2.8529997,5.9855084
Antoine Joujou,Le Havre,"MF,FW",21.0,f9124307,FRA,6.5822153,0.64092374,6.357736
Ibrahima Niane,Angers,FW,25.0,46faabfa,SEN,6.243589,-1.1998823,5.9590693
Theo Bair,Auxerre,FW,24.0,c724745e,CAN,7.07449,-1.4909633,6.2167244
Ulisses Garcia,Marseille,DF,28.0,c952f633,SUI,9.029719,0.59487545,6.2764664
Jérémy Jacquet,Rennes,DF,19.0,cef70c94,FRA,10.81934,2.6366086,6.5888
Baptiste Santamaria,Nice,MF,29.0,5e22e2a4,FRA,9.616244,2.013286,5.846916
Khvicha Kvaratskhelia,Paris S,FW,23.0,dea88efd,GEO,6.1330576,0.8243794,6.6306877
Wesley Saïd,Lens,FW,29.0,90fcf472,FRA,7.5294733,-0.67723656,6.0671377
Ismaily,Lille,DF,34.0,cf182add,BRA,8.844816,1.8335879,6.873466
Romain Faivre,Brest,"MF,FW",26.0,745ca0a3,FRA,7.384537,0.4972143,5.962421
Hiroki Sekine,Reims,DF,21.0,7304dd80,JPN,10.423983,1.6755017,6.289186
Goduine Koyalipou,Lens,FW,24.0,2659a508,CTA,6.6935773,-1.0762066,5.6825576
Lucas Hernández,Paris S,DF,28.0,c3ee18ef,FRA,9.801703,3.1524715,5.9075418
Mathis Amougou,Saint,MF,18.0,f93cca97,FRA,9.681483,0.7395249,5.503335
Mamadou Diakhon,Reims,"FW,MF",18.0,331c5a98,FRA,6.5579453,0.44404218,6.2621307
Mohamed Abdelmoneim,Nice,DF,25.0,bff15d74,EGY,11.320931,2.5401864,6.2993436
Koka,Le Havre,FW,31.0,9fc2531b,EGY,6.8002887,-1.4124266,5.689957
Zinedine Ferhat,Angers,"FW,MF",31.0,005c0807,ALG,7.8757324,1.1861684,5.7169795
Seko Fofana,Rennes,MF,29.0,5313ed43,CIV,9.1261425,0.75718164,5.0871077
