tsne_1,tsne_2,tsne_3,player_name,equipe,positions
3.2526274,-1.7435582,9.087835,Mitchel Bakker,Lille,"FW,DF"
-7.3992558,-9.901374,-7.6705127,Tanguy Ndombele,Nice,MF
-15.537035,3.903214,-12.005792,Mory Gbane,Reims,"DF,MF"
17.483261,-0.6100357,3.9149477,Ruben Aguilar,Lens,"DF,MF"
-1.2797154,6.796594,-4.9892726,Djaoui Cissé,Rennes,MF
-13.812077,-3.7937422,8.277683,Wahbi Khazri,Montpellier,"FW,MF"
-0.023158379,-18.477694,6.6972547,Musa Al-Taamari,Montpellier,"FW,MF"
-12.574861,-6.214099,-11.188644,Timothee Pembele,Le Havre,DF
-12.953169,2.9336634,-9.551204,Jaydee Canvot,Toulouse,"DF,MF"
-18.661083,3.4263983,-13.719921,Edimilson Fernandes,Brest,"MF,DF"
-5.303622,-16.121326,9.183984,Badredine Bouanani,Nice,"MF,FW"
-70.42115,-8.194522,-6.8714185,Abner,Lyon,DF
-10.456692,19.902632,-13.487055,Kevin Danso,Lens,DF
-24.339403,-24.40858,9.845691,Akor Adams,Montpellier,FW
-1.5611079,-37.338783,13.387348,Gonçalo Ramos,Paris S,FW
-5.310114,-19.833765,5.7151737,Matias Fernandez-Pardo,Lille,"FW,MF"
3.8722565,-6.7100635,9.820309,Sofiane Diop,Nice,"MF,FW"
-11.432553,-18.921686,10.319447,Irvin Cardona,Saint,FW
-19.77482,-12.5437,-12.688131,Rassoul Ndiaye,Le Havre,MF
-1.214786,-13.638027,7.4932117,Jeremie Boga,Nice,"MF,FW"
-3.6216567,-15.437197,0.21558185,Ernest Nuamah,Lyon,"FW,MF"
-6.1144233,-19.358145,14.28833,Amine Gouiri,Marseille,"FW,MF"
-23.37575,1.945542,5.8144407,Han-Noah Massengo,Auxerre,MF
2.908964,-2.7232263,5.986166,Angelo Fulgini,Lens,"MF,FW"
2.284335,1.8994025,-4.360402,Louis Mouton,Saint,MF
-12.584353,-21.992067,-4.450157,Neal Maupay,Marseille,FW
-9.426693,-5.625075,-6.9584255,Aimen Moueffek,Saint,MF
-20.03505,19.583221,-9.99717,Yunis Abdelhamid,Saint,DF
-3.6551547,0.80848575,-6.3379984,Khalil Fayad,Montpellier,"MF,FW"
1.6906102,4.95475,-8.376038,Soungoutou Magassa,Monaco,MF
-9.95829,18.035025,-9.198026,Mohammed Salisu,Monaco,DF
-10.585898,-8.290175,-11.178422,Warren Kamanzi,Toulouse,"DF,MF"
-14.408877,14.207811,-12.490721,Saidou Sow,Strasbourg,DF
-16.725567,-6.3301077,-9.70829,Théo Sainte-Luce,Montpellier,DF
7.9994755,-1.4352326,7.900795,Rémy Cabella,Lille,"FW,MF"
-1.1646945,2.260302,-14.758657,Paul Joly,Auxerre,DF
-14.545488,-8.676118,-2.8689177,Oussama Targhalline,Le Havre,MF
-4.1403446,-10.675853,7.513058,Edon Zhegrova,Lille,"FW,MF"
-0.27451426,4.7168126,11.339097,Yanis Zouaoui,Le Havre,"DF,FW"
-13.5880785,6.255267,-16.38402,Abdukodir Khusanov,Lens,DF
-13.841765,17.019577,-9.990566,Anthony Rouault,Rennes,DF
-10.5385065,-23.290792,-1.5879002,Ado Onaiwu,Auxerre,"MF,FW"
-9.404651,0.32789153,-12.67044,Junior Mwanga,Le Havre,MF
-1.2311885,-1.3749642,4.2071533,Thiago Almada,Lyon,"MF,FW"
-11.24474,-2.6580124,-8.197938,Sael Kumbedi,Lyon,DF
-7.727697,3.7330172,-17.33726,Marcus Coco,Nantes,DF
-12.652449,29.843111,-16.56911,Abakar Sylla,Strasbourg,DF
-16.278103,13.580188,-9.42976,Yael Mouanga,Montpellier,DF
-0.8927276,-13.933514,2.1531966,Antoine Joujou,Le Havre,"MF,FW"
-22.384573,-26.875566,6.324828,Ibrahima Niane,Angers,FW
-16.27651,-25.713326,5.0286317,Theo Bair,Auxerre,FW
-10.654927,-10.508383,-13.760252,Ulisses Garcia,Marseille,DF
-12.928144,6.4198976,-7.9454007,Jérémy Jacquet,Rennes,DF
-20.729897,1.7313042,-13.047264,Baptiste Santamaria,Nice,MF
-3.9430773,-13.791242,11.880284,Khvicha Kvaratskhelia,Paris S,FW
-12.060703,-22.018368,1.4834963,Wesley Saïd,Lens,FW
15.500505,2.1175663,1.7477605,Ismaily,Lille,DF
-7.378267,-15.623045,5.7801037,Romain Faivre,Brest,"MF,FW"
-14.203932,-2.1807692,-3.7978013,Hiroki Sekine,Reims,DF
-14.851758,-23.631592,11.247513,Goduine Koyalipou,Lens,FW
-15.725106,25.422195,-18.827341,Lucas Hernández,Paris S,DF
-18.818913,-9.729241,-4.824308,Mathis Amougou,Saint,MF
0.5543905,-16.059464,5.094214,Mamadou Diakhon,Reims,"FW,MF"
-18.933372,11.1251,-7.2682424,Mohamed Abdelmoneim,Nice,DF
-20.311255,-21.14069,1.9151675,Koka,Le Havre,FW
-3.0706835,0.07488654,-21.455114,Zinedine Ferhat,Angers,"FW,MF"
-10.622378,-7.530939,3.2577877,Seko Fofana,Rennes,MF
-12.391276,0.15314816,-9.2555275,Antoine Mendy,Nice,DF
-12.138719,-26.04863,2.4333081,Ibrahim Sissoko,Saint,FW
-11.430713,-13.462232,-4.8906035,Louis Leroux,Nantes,"MF,DF"
-11.786581,-10.90418,8.239266,Albert Grønbaek,Rennes,"MF,FW"
-8.086838,-13.131418,-4.0936775,Senny Mayulu,Paris S,MF
-3.5001585,-18.566431,11.136331,Jonathan Rowe,Marseille,"FW,MF"
-16.723724,1.3363292,-6.254754,Alidu Seidu,Rennes,DF
-20.784163,16.322355,-10.665005,Yoann Salmier,Le Havre,DF
-18.376455,-0.8589954,-7.1542006,Yvann Macon,Saint,DF
-23.257826,0.19280039,-11.4692335,Jordan Amavi,Brest,DF
-22.411577,-12.520698,-10.047226,Tom Louchet,Nice,"DF,MF"
-15.484332,-21.65694,5.3073707,Sekou Mara,Strasbourg,"FW,MF"
-15.975694,10.500339,1.1104017,Maxime Bernauer,Saint,DF
-18.517601,12.418212,0.92858684,Boubakar Kouyaté,Montpellier,DF
-15.27159,1.3129985,7.814728,Teddy Teuma,Reims,MF
-19.973637,-11.540619,3.354353,Angel Gomes,Lille,MF
-7.3613663,-10.02298,7.4778066,Saïd Benrahma,Lyon,"FW,MF"
-12.434187,-18.869972,5.7763677,Augustine Boakye,Saint,"FW,MF"
-17.078896,-4.9467564,4.914693,Mathieu Cafaro,Saint,"MF,FW"
-21.828444,-3.9696686,1.6215723,Rayan Raveloson,Auxerre,"MF,DF"
-21.20281,-21.051085,10.342806,George Ilenikhena,Monaco,FW
-17.83983,-4.678781,-2.2408206,Lucas Mincarelli,Montpellier,DF
-23.846916,-7.2801747,-5.8200364,Jacques Ekomie,Angers,"DF,FW"
-11.117254,5.9130764,-15.329743,Mikayil Ngor Faye,Rennes,DF
-14.633718,11.020019,-9.547721,Abdulai Juma Bah,Lens,DF
-31.550215,-0.57481956,-5.0493603,Pol Lirola,Marseille,DF
-24.599272,-4.9291897,0.13303737,Assane Dioussé,Auxerre,MF
-17.409586,-14.814207,-2.0307984,Glen Kamara,Rennes,MF
-15.382318,-18.74349,3.3210435,Emmanuel Sabbi,Le Havre,"FW,MF"
-20.22588,2.8931875,8.45383,Ismaël Bennacer,Marseille,MF
-23.110374,-23.616907,4.5843134,Chuba Akpom,Lille,FW
-23.786308,-11.805056,-6.9834886,Luck Zogbé,Brest,DF
-16.915024,-13.207016,10.4438,Rémy Labeau Lascary,Lens,"FW,MF"
-15.2809515,-12.674438,7.2407985,Yaya Kader Fofana,Reims,"MF,FW"
-29.79827,1.2584727,-4.6220727,Rasmus Nicolaisen,Toulouse,DF
-11.88486,-17.206656,14.146888,Marco Asensio,Paris S,"FW,MF"
-16.171335,-21.380049,10.314574,Folarin Balogun,Monaco,FW
-18.036455,-25.528385,0.4831726,Andy Delort,Montpellier,FW
-16.753563,-4.3448806,1.2671759,Jhoanner Chávez,Lens,"DF,MF"
-23.649977,7.2539196,-4.7521086,Fodé Ballo-Touré,Le Havre,"DF,MF"
-24.238197,0.38365486,3.5786657,Nampalys Mendy,Lens,MF
-20.469599,-8.244436,-2.6504393,Mahamadou Diawara,Le Havre,MF
-23.67813,0.5979064,-2.787712,Nikola Maksimović,Montpellier,DF
-23.08616,9.286158,-6.2844243,Pierre Cornud,Saint,DF
-17.983828,-23.216707,3.3412104,Florian Ayé,Auxerre,FW
-20.727943,-19.281908,12.869374,Elye Wahi,Marseille,FW
-18.215681,-10.469218,-0.405896,Maxence Caqueret,Lyon,MF
-16.924612,-16.352972,-5.695433,Jordan Teze,Monaco,DF
-22.834953,-2.1541185,-1.2480239,Daler Kuzyaev,Le Havre,MF
-22.753443,-9.705896,-3.844598,John Joe,Reims,MF
-19.459675,-19.374147,8.391164,Mohamed Meité,Rennes,FW
-20.352879,12.873317,-0.9937645,Andrew Omobamidele,Strasbourg,DF
-20.376974,-3.2130191,-4.374552,Jean-Kevin Duverne,Nantes,DF
-23.49058,-21.252808,6.498898,Bamba Dieng,Angers,FW
-16.574396,-15.163999,4.1488247,Ben Old,Saint,"FW,MF"
-22.427063,-11.359313,5.3199863,Amine Harit,Marseille,MF
-17.821068,-17.746786,-0.26548463,Tino Kadewere,Nantes,"MF,FW"
-18.668291,-4.7940903,-7.710664,Krépin Diatta,Monaco,"DF,FW"
